OPEN 6.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 14 2022 09:50:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCF=,LCF-1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCFCals=,-1.960000038,-0.280000001,-2968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-40 Fluorometer,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/LCF.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,19_light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo
Remark=,"""10:24:47 Fo'=48""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:25:05 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10:24:47,2141.000384,0,7.43556274,0.078352854,230.9112834,8,7,46.87965775,191.826828,48.39160156,89.07404327,59.8968277,0.755614696,0.456726115,0.327561369,-2.546593411,0.87,0.92,9.92035675,0.874960178,0.010366866,0.717194307,0.716370638,1.153565965,1100.496338,0.5,157.7028607,2.417111286,2.378251601,24.12462997,0.321999997,6.918785066,1,13.83757013,20.77259827,24.12462997,18.87887383,400.0099487,399.1087341,7.887003899,8.144209862,25.15092659,25.97113228,300.1373291,1100.496338,975.1188354,78.48745728,1.566990018,-0.225411952,0.04339942,0.001895985,0.078451581,0.001609511,1,-1.355140209,7.355140209,1,0,0.159999996,111115,9.321035155,0.002417111,297.27463,293.9225983,176.0794101,0.083717292,3.017469924,38.4452501,30.30104023,22.44861412,2.726981167,0.077911693,0.639218324,2.087762844,0.048734252,18.12363949,0.578567352,19.75848219,398.3833171,0.003687791,144.9471703,962.8904721,40.68244171,0.691495212,0.708898177
Remark=,"""10:25:07 LCF Lamp: ParIn -> 1300 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:27:13 Fs=61 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:27:13 RF#9 8602 um, Fmax=84 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:27:14 Fm'=84""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:27:22 Dark#8 Fmin=46 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:27:22 Fo'=46""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:27:40 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10:27:22,2296.000384,0,5.362703047,0.079197271,273.7715918,9,8,46.87965775,191.826828,46.20458984,84.66239166,61.38752365,0.755614696,0.454248942,0.274913897,-2.546593411,0.87,0.92,9.913694382,0.874956847,0.006962446,0.605205366,0.735907082,1.265785601,1298.342896,0.5,156.1502696,2.45121369,2.386086475,24.16765785,0.321999997,6.918785066,1,13.83757013,20.64211464,24.16765785,18.75953484,400.073761,399.3933411,7.883011341,8.143867493,25.34074211,26.17929077,300.1128845,1298.342896,953.3435669,78.48655701,1.53836,-0.223538548,0.071739078,0.001736553,0.058893319,0.001327029,1,-1.355140209,7.355140209,1,0,0.159999996,111115,9.320276007,0.002451214,297.3176579,293.7921146,207.7348586,0.157188102,3.025270595,38.5450797,30.40121221,22.40488625,2.719741923,0.078746577,0.63918412,2.080557802,0.049256905,21.48738964,0.685468594,19.70250311,398.8701532,0.002648949,144.9471703,1135.994006,38.45780182,0.616018631,0.73933445
Remark=,"""10:27:43 LCF Lamp: ParIn -> 1500 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:32:44 Fs=62 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:32:44 RF#10 8670 um, Fmax=83 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:32:45 Fm'=83""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:32:53 Dark#9 Fmin=46 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:32:53 Fo'=46""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:33:11 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10:32:53,2627.000384,0,3.503595927,0.082374178,312.7724218,10,9,46.87965775,191.826828,46.37304688,83.31302643,62.08821869,0.755614696,0.443387801,0.254759773,-2.546593411,0.87,0.92,9.792443275,0.874896222,0.004601412,0.574575514,0.746036306,1.302483012,1502.869629,0.5,167.4860759,2.626118627,2.458168976,24.3796978,0.321999997,6.918785066,1,13.83757013,20.72709465,24.3796978,18.84536362,399.9168701,399.4283752,7.439109802,7.71872139,23.78833961,24.68246269,300.0888367,1502.869629,622.3774414,78.48464966,1.663227201,-0.222978741,0.036460917,0.005517069,0.085407905,0.005780031,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,9.319529179,0.002626119,297.5296978,293.8770947,240.4591353,0.21841305,3.06397012,39.03910042,31.32037904,22.55339622,2.744396725,0.081886711,0.605801144,2.138595581,0.051222768,24.54783395,0.783050082,18.33735421,399.0865627,0.001609843,144.9471703,1314.85496,36.93997955,0.582565063,0.748643809
Remark=,"""10:33:13 LCF Lamp: ParIn -> 1800 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:38:14 Fs=62 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:38:14 RF#11 8779 um, Fmax=80 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:38:15 Fm'=80""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:38:23 Dark#10 Fmin=46 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:38:23 Fo'=46""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:38:41 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10:38:23,2957.000384,0,4.597882217,0.079057785,287.6325898,11,10,46.87965775,191.826828,46.15234375,80.02814484,62.57611084,0.755614696,0.423298593,0.218073704,-2.546593411,0.87,0.92,9.842234612,0.874921117,0.004540942,0.515177012,0.767455493,1.396992063,1798.272461,0.5,171.5527553,2.585711104,2.519340062,24.8687706,0.321999997,6.918785066,1,13.83757013,20.89411163,24.8687706,18.97548294,399.8045959,399.2005005,7.822355747,8.097549438,24.75853539,25.62954903,300.1002502,1798.272461,1055.099854,78.48612976,1.834038615,-0.229619846,0.121980429,0.005687246,0.042402446,0.005757862,0.333333343,-1.355140209,7.355140209,1,0,0.159999996,111115,9.319883638,0.002585711,298.0187706,294.0441116,287.7235873,0.336249859,3.154885378,40.19672505,32.09917561,22.88144112,2.799551116,0.078608672,0.635545316,2.1640058,0.049170574,22.57516877,0.720521616,18.63367779,398.7519289,0.00214859,144.9471703,1573.346551,33.87580109,0.526480558,0.771306421
Remark=,"""10:38:43 LCF Lamp: ParIn -> 1800 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:38:44 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:38:44 Coolers: Tleaf -> 24.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:38:44 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:50:56 7_light""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:51:05 Launched AutoProg /User/Configs/AutoProgs/LightCurve2""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:51:48 LCF Lamp: ParIn -> 1800 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:51:49 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:51:49 Coolers: Tleaf -> 24.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:51:49 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:51:49 LCF Lamp: Off""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:54:56 Fo=120""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:54:56 RF#12 8002 um, Fmax=571 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:54:57 Fm=571""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""10:55:17 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,10:54:57,3953.000384,0,-2.556205546,0.057692633,450.3079919,12,10,120.9362411,571.3043823,0,0,0,0.788315572,#DIV/0!,#DIV/0!,-2.086302772,0.87,0.92,0,0.87,-178.7098526,#DIV/0!,1,#DIV/0!,1798.272461,0.5,#DIV/0!,1.811813312,2.416629527,24.61689949,0.936999977,6.085373865,1,12.17074773,22.11603355,24.61689949,20.29618835,400.0215454,400.5930786,8.245001793,8.805747986,24.21593666,25.86287308,300.0858154,0.003022319,480.3708191,78.48789215,1.811338067,-0.247877613,0.056037866,0.006028038,0.028569611,0.006302565,0.333333343,-1.355140209,7.355140209,1,0,0.159999996,111115,3.20262351,0.001811813,297.7668995,295.2660336,0.000483571,-0.318149226,3.107774125,39.59558653,30.78983854,23.36646652,2.882875343,0.057420445,0.691144598,2.191730745,0.035912134,35.3437251,1.124103276,20.68664796,400.8766173,-0.001319092,450.3681412,0.002629417,0,0,1.268527522
Remark=,"""10:55:17 LCF Lamp: ParIn -> 1800 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:00:18 LCF Lamp: ParIn -> 0 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:05:19 Fs=127 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:05:19 RF#13 8004 um, Fmax=517 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:05:20 Fm'=517""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:05:28 Dark#11 Fmin=138 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:05:28 Fo'=138""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:05:48 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,11:05:28,4584.000384,0,-1.511391117,0.0616068,419.7369499,13,11,120.9362411,571.3043823,138.5866699,517.2081299,127.5220337,0.788315572,0.732048547,0.753441552,-2.086302772,0.87,0.92,0,0.87,10.54215369,1.029223479,0.12501511,0.104592812,0.062683396,0.5,0.0205443,1.875136,2.343503538,24.31827927,0.936999977,6.085373865,1,12.17074773,21.71430588,24.31827927,19.91647911,400.1326599,400.3701782,8.455698967,9.035938263,25.45117569,27.19766235,300.0703735,0.062683396,498.0990906,78.48800659,1.693389177,-0.237871617,0.10063976,0.001675265,0.065366663,0.002784509,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,3.202458709,0.001875136,297.4682793,294.8643059,0.010029343,-0.329488479,3.05271632,38.89404831,29.85811005,23.01629257,2.822503516,0.061296525,0.709212782,2.113290734,0.038338084,32.94431649,1.048372163,21.74340067,400.5378243,-0.000820466,450.3681412,0.054534555,378.62146,0.983380621,0.120115629
Remark=,"""11:05:50 LCF Lamp: ParIn -> 100 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:10:50 LCF Lamp: ParIn -> 100 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:10:50 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:10:50 Coolers: Tleaf -> 24.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:10:50 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:11:37 23_light""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:12:56 Launched AutoProg /User/Configs/AutoProgs/LightCurve2""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:13:24 LCF Lamp: ParIn -> 100 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:13:25 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:13:25 Coolers: Tleaf -> 24.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:13:25 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:13:25 LCF Lamp: Off""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:16:32 Fo=153""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:16:32 RF#14 8010 um, Fmax=724 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:16:33 Fm=724""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:17:06 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,11:16:33,5262.000383,0,-44.48833164,0.424653382,547.4268152,14,11,153.749588,724.4465942,0,0,0,0.787769603,#DIV/0!,#DIV/0!,-6.256020195,0.87,0.92,0,0.87,-135.1881672,#DIV/0!,1,#DIV/0!,0.062683396,0.5,#DIV/0!,13.14624237,2.45278413,24.15958977,0.731000006,6.364532708,1,12.72906542,24.64703369,24.15958977,23.47413063,389.5689392,399.12854,4.097688675,7.276949883,10.32787228,18.34092712,300.0688477,0.325066805,765.5994263,78.47002411,1.624901652,-0.284822434,0.09121789,0.04407395,0.0696913,0.04661848,0,-1.355140209,7.355140209,1,0,0.159999996,111115,4.104908962,0.013146242,297.3095898,297.7970337,0.052010688,-1.619875032,3.023806563,38.53454357,31.25759369,24.40331173,3.068306574,0.410943913,0.571022433,2.497284141,0.258037449,42.95659538,1.371555176,19.66277461,403.8468163,-0.021660788,570.6970062,0.28280812,0,0,1.269406684
Remark=,"""11:17:06 LCF Lamp: ParIn -> 100 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:22:07 LCF Lamp: ParIn -> 0 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:24:12 Fs=168 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:24:12 RF#15 8018 um, Fmax=789 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:24:13 Fm'=789""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:24:21 Dark#12 Fmin=179 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:24:21 Fo'=179""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:24:42 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,11:24:21,5718.000384,0,-6.918643797,0.367751257,411.9672942,15,12,153.749588,724.4465942,179.2702637,789.7678833,168.2661743,0.787769603,0.773008921,0.786942242,-6.256020195,0.87,0.92,0,0.87,-1.935580918,1.018024787,-0.11981681,-0.082709478,0.393492371,0.5,0.134700259,10.77711736,2.311205372,23.90475845,0.731000006,6.364532708,1,12.72906542,23.40633011,23.90475845,22.07560539,400.0100098,400.6436768,5.892133713,8.495536804,16.00024796,23.06985855,300.0359192,0.393492371,605.170105,78.47381592,1.779520512,-0.253830642,0.042412318,0.007186865,0.02319584,0.004636021,1,-1.355140209,7.355140209,1,0,0.159999996,111115,4.104458504,0.010777117,297.0547585,296.5563301,0.062958778,-1.356648861,2.977882564,37.9474673,29.4519305,23.65554428,2.933561871,0.357425008,0.666677191,2.26688468,0.224295983,32.32864561,1.028263562,22.7736248,401.3774438,-0.003925547,570.6970062,0.342338363,610.4976196,0.977175835,-0.11445879
